Opportunity_Id,AccountId,OwnerId,Name,StageName,Amount,Probability,ExpectedRevenue,Type,LeadSource,ForecastCategory,ForecastCategoryName,CreatedDate,FiscalQuarter,FiscalYear,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,,
6d438c8c-8ff1-455e-9291-fcb371d186ad,0a70f060-138b-4c47-8367-080d5be80d74,880eb3f5-4080-4ce2-b6e7-e063db70d98a,Silva Group,Needs Analysis,555367,26,92656,New Business,Purchased List,Omitted,Pipeline,8/16/2022 20:26,3,2021,Completed,252029,9572,Partner Referral,Oracle,,"insert into Opportunity  values('6d438c8c-8ff1-455e-9291-fcb371d186ad','0a70f060-138b-4c47-8367-080d5be80d74','880eb3f5-4080-4ce2-b6e7-e063db70d98a','Silva Group','Needs Analysis','555367','26','92656','New Business','Purchased List','Omitted','Pipeline','2022-08-16','3','1905','Completed','252029','9572','Partner Referral','Oracle')"
6260eca0-901a-44b9-85ac-cec8bf44a3c8,91ef570c-67e9-4dac-aef5-5629e3c1043b,807bd63c-4198-400c-b8f4-6839bfe43612,Wang-Palmer,Value Proposition,194702,14,66002,Renewal,Web,Best Case,Pipeline,3/22/2022 13:58,2,2022,Pending,859929,6918,Vendor Referral,SAP,,"insert into Opportunity  values('6260eca0-901a-44b9-85ac-cec8bf44a3c8','91ef570c-67e9-4dac-aef5-5629e3c1043b','807bd63c-4198-400c-b8f4-6839bfe43612','Wang-Palmer','Value Proposition','194702','14','66002','Renewal','Web','Best Case','Pipeline','2022-03-22','2','1905','Pending','859929','6918','Vendor Referral','SAP')"
f733a8e7-1ddd-4eeb-91de-784f6f917066,c0812ad8-df95-4e85-8865-e549d739f149,883fa456-5089-42cb-9a30-321911121cd5,"Kelly, Williams and Brooks",Closed Won,190562,57,35819,New Business,Web,Omitted,Omitted,4/30/2022 18:38,1,2023,Pending,191600,9354,Word of mouth,SAP,,"insert into Opportunity  values('f733a8e7-1ddd-4eeb-91de-784f6f917066','c0812ad8-df95-4e85-8865-e549d739f149','883fa456-5089-42cb-9a30-321911121cd5','Kelly, Williams and Brooks','Closed Won','190562','57','35819','New Business','Web','Omitted','Omitted','2022-04-30','1','1905','Pending','191600','9354','Word of mouth','SAP')"
7faa6409-d57d-4d07-b610-7f2e712d797d,4a1935a3-78e6-46bb-96cb-e213bf1dd6ab,5bd11bfe-96d7-43a7-bd26-3b8f5b9d9c27,"Dunn, Houston and Miller",Proposal/Price Quote,219062,71,83298,Renewal,Purchased List,Omitted,Omitted,5/16/2022 15:39,2,2021,Pending,425343,4115,Vendor Referral,Microsoft,,"insert into Opportunity  values('7faa6409-d57d-4d07-b610-7f2e712d797d','4a1935a3-78e6-46bb-96cb-e213bf1dd6ab','5bd11bfe-96d7-43a7-bd26-3b8f5b9d9c27','Dunn, Houston and Miller','Proposal/Price Quote','219062','71','83298','Renewal','Purchased List','Omitted','Omitted','2022-05-16','2','1905','Pending','425343','4115','Vendor Referral','Microsoft')"
34f612a1-aed8-40eb-8551-fa1f8835490c,e8318bd3-886a-4e47-8a6a-c32eca6fc630,181ad50b-5d57-4314-8122-1dca5c88773c,"Cruz, Moore and Glover",Perception Analysis,103715,12,3547,New Business,Partner Referral,Commit,Omitted,6/2/2022 8:14,1,2020,Completed,525874,3885,Word of mouth,Oracle,,"insert into Opportunity  values('34f612a1-aed8-40eb-8551-fa1f8835490c','e8318bd3-886a-4e47-8a6a-c32eca6fc630','181ad50b-5d57-4314-8122-1dca5c88773c','Cruz, Moore and Glover','Perception Analysis','103715','12','3547','New Business','Partner Referral','Commit','Omitted','2022-06-02','1','1905','Completed','525874','3885','Word of mouth','Oracle')"
c9136cc2-99e6-4607-af16-40fcddab729f,50ccf06b-7649-4116-85e6-027778bb5311,19d643d9-c197-4b8e-9723-a6375d620526,Moore LLC,Closed Won,771265,12,60581,Renewal,Web,Commit,Best Case,11/1/2022 7:39,4,2021,Pending,873650,5093,Salesforce.com,Microsoft,,"insert into Opportunity  values('c9136cc2-99e6-4607-af16-40fcddab729f','50ccf06b-7649-4116-85e6-027778bb5311','19d643d9-c197-4b8e-9723-a6375d620526','Moore LLC','Closed Won','771265','12','60581','Renewal','Web','Commit','Best Case','2022-11-01','4','1905','Pending','873650','5093','Salesforce.com','Microsoft')"
ca7dfee6-6b84-48d0-8de7-1b336ba34dac,13645446-a233-4b49-92ec-1f20da6fa6bf,06fe4003-91ce-4f50-a1bd-0bba4a1b5849,Barry and Sons,Negotiation/Review,734507,92,73923,New Business,Web,Pipeline,Commit,9/12/2022 3:37,4,2020,Pending,395686,7525,Partner Referral,Microsoft,,"insert into Opportunity  values('ca7dfee6-6b84-48d0-8de7-1b336ba34dac','13645446-a233-4b49-92ec-1f20da6fa6bf','06fe4003-91ce-4f50-a1bd-0bba4a1b5849','Barry and Sons','Negotiation/Review','734507','92','73923','New Business','Web','Pipeline','Commit','2022-09-12','4','1905','Pending','395686','7525','Partner Referral','Microsoft')"
b3b69225-8659-4450-9d9c-869efc7b7695,b12d0723-2593-4c53-991d-874f16942cf5,d4be266e-4647-4eff-8323-ac77b73ff894,Murray-Hodge,Proposal/Price Quote,284610,39,68160,Add-On Business,Phone Inquiry,Commit,Omitted,9/9/2022 2:14,1,2020,Completed,708428,2543,Salesforce.com,Oracle,,"insert into Opportunity  values('b3b69225-8659-4450-9d9c-869efc7b7695','b12d0723-2593-4c53-991d-874f16942cf5','d4be266e-4647-4eff-8323-ac77b73ff894','Murray-Hodge','Proposal/Price Quote','284610','39','68160','Add-On Business','Phone Inquiry','Commit','Omitted','2022-09-09','1','1905','Completed','708428','2543','Salesforce.com','Oracle')"
ab246ed0-83ee-443e-b082-349df126db0a,43bf16c5-39f5-487d-875d-d317a3deb51e,6326d5c1-7311-4488-82cd-ea984d528c26,White-Yang,Id. Decision Makers,830754,19,48311,Add-On Business,Phone Inquiry,Omitted,Best Case,4/20/2022 19:55,3,2021,Pending,659438,3994,Partner Referral,IBM,,"insert into Opportunity  values('ab246ed0-83ee-443e-b082-349df126db0a','43bf16c5-39f5-487d-875d-d317a3deb51e','6326d5c1-7311-4488-82cd-ea984d528c26','White-Yang','Id. Decision Makers','830754','19','48311','Add-On Business','Phone Inquiry','Omitted','Best Case','2022-04-20','3','1905','Pending','659438','3994','Partner Referral','IBM')"
b0243377-b182-4b01-8964-1693bacad1fa,a9a56c2d-2bbb-43a5-ac8b-6c06d875602c,eb4fdebb-0750-4acd-82f6-454e155054e1,Clark-Bass,Prospecting,66013,42,16858,Add-On Business,Partner Referral,Commit,Omitted,8/13/2022 6:32,4,2020,Completed,361501,2120,Word of mouth,Microsoft,,"insert into Opportunity  values('b0243377-b182-4b01-8964-1693bacad1fa','a9a56c2d-2bbb-43a5-ac8b-6c06d875602c','eb4fdebb-0750-4acd-82f6-454e155054e1','Clark-Bass','Prospecting','66013','42','16858','Add-On Business','Partner Referral','Commit','Omitted','2022-08-13','4','1905','Completed','361501','2120','Word of mouth','Microsoft')"
ac83ea00-441d-420a-b3ce-02e41dfc4cba,2aabbd59-0468-4f0e-b611-2d8ca8c68230,ad3d8d99-57ab-4449-b272-0a03343f3d49,Marquez-Huynh,Needs Analysis,908245,19,20131,New Business,Purchased List,Best Case,Omitted,12/5/2022 1:03,3,2023,Pending,787039,8445,Salesforce.com,SAP,,"insert into Opportunity  values('ac83ea00-441d-420a-b3ce-02e41dfc4cba','2aabbd59-0468-4f0e-b611-2d8ca8c68230','ad3d8d99-57ab-4449-b272-0a03343f3d49','Marquez-Huynh','Needs Analysis','908245','19','20131','New Business','Purchased List','Best Case','Omitted','2022-12-05','3','1905','Pending','787039','8445','Salesforce.com','SAP')"
ccfd1c47-0814-4b0d-9cc7-77e871a3ff83,500aa89b-76bd-4316-8430-9e4c7684bf35,2aa5c077-b92f-41e4-badf-81fd4b1bda86,Garcia Group,Needs Analysis,274704,21,2630,New Business,Partner Referral,Pipeline,Best Case,2/17/2023 23:14,1,2023,Completed,972530,2691,Salesforce.com,IBM,,"insert into Opportunity  values('ccfd1c47-0814-4b0d-9cc7-77e871a3ff83','500aa89b-76bd-4316-8430-9e4c7684bf35','2aa5c077-b92f-41e4-badf-81fd4b1bda86','Garcia Group','Needs Analysis','274704','21','2630','New Business','Partner Referral','Pipeline','Best Case','2023-02-17','1','1905','Completed','972530','2691','Salesforce.com','IBM')"
8ffa073b-ba63-4ee0-be5c-b96fb123aa0c,c2e82ee2-222f-43e5-9f86-6ae4ab623c91,807bd63c-4198-400c-b8f4-6839bfe43612,Johnson-Freeman,Value Proposition,236946,13,40320,Add-On Business,Purchased List,Omitted,Commit,1/27/2023 2:22,4,2020,Completed,716919,8738,Vendor Referral,SAP,,"insert into Opportunity  values('8ffa073b-ba63-4ee0-be5c-b96fb123aa0c','c2e82ee2-222f-43e5-9f86-6ae4ab623c91','807bd63c-4198-400c-b8f4-6839bfe43612','Johnson-Freeman','Value Proposition','236946','13','40320','Add-On Business','Purchased List','Omitted','Commit','2023-01-27','4','1905','Completed','716919','8738','Vendor Referral','SAP')"
8c547127-5236-49b8-adb6-560a056ffdde,025fe6a1-da14-4802-9fb2-8986a3e4b200,742e17e3-8847-4ef8-83ae-59590e508359,"Haas, Walker and Christian",Proposal/Price Quote,621176,8,20329,New Business,Partner Referral,Omitted,Best Case,11/7/2022 11:28,2,2020,Pending,992237,5682,Salesforce.com,IBM,,"insert into Opportunity  values('8c547127-5236-49b8-adb6-560a056ffdde','025fe6a1-da14-4802-9fb2-8986a3e4b200','742e17e3-8847-4ef8-83ae-59590e508359','Haas, Walker and Christian','Proposal/Price Quote','621176','8','20329','New Business','Partner Referral','Omitted','Best Case','2022-11-07','2','1905','Pending','992237','5682','Salesforce.com','IBM')"
4800529b-72ac-4db3-9196-137453b7086f,d065bde8-f602-4b78-9a05-3e783899c99e,585c535f-bc5b-4be4-bf9d-b0335f84b50e,Rivera-Mcneil,Proposal/Price Quote,816695,9,41550,New Business,Purchased List,Best Case,Omitted,4/28/2022 20:42,1,2021,Completed,323026,3905,Partner Referral,Oracle,,"insert into Opportunity  values('4800529b-72ac-4db3-9196-137453b7086f','d065bde8-f602-4b78-9a05-3e783899c99e','585c535f-bc5b-4be4-bf9d-b0335f84b50e','Rivera-Mcneil','Proposal/Price Quote','816695','9','41550','New Business','Purchased List','Best Case','Omitted','2022-04-28','1','1905','Completed','323026','3905','Partner Referral','Oracle')"
8fcfd350-773e-4381-ad1c-b3529ceb0875,f20a4715-13e0-4403-94ff-5edad87333a8,8375c90a-a4c9-4aa7-9f00-379b94338f02,Sloan-Smith,Perception Analysis,410115,80,62437,New Business,Purchased List,Commit,Best Case,6/10/2022 12:56,2,2023,Completed,313794,2022,Salesforce.com,Microsoft,,"insert into Opportunity  values('8fcfd350-773e-4381-ad1c-b3529ceb0875','f20a4715-13e0-4403-94ff-5edad87333a8','8375c90a-a4c9-4aa7-9f00-379b94338f02','Sloan-Smith','Perception Analysis','410115','80','62437','New Business','Purchased List','Commit','Best Case','2022-06-10','2','1905','Completed','313794','2022','Salesforce.com','Microsoft')"
0a736fe4-f72f-4ba2-88cf-27d2e00cfe72,55cf1c2b-d59c-42ff-81df-8eaad70963fd,a1e4cff3-312e-4f34-b000-c44e937e8955,Cox-Cole,Needs Analysis,919995,48,72514,Renewal,Web,Omitted,Commit,1/18/2023 16:25,1,2022,Pending,882396,1417,Word of mouth,Oracle,,"insert into Opportunity  values('0a736fe4-f72f-4ba2-88cf-27d2e00cfe72','55cf1c2b-d59c-42ff-81df-8eaad70963fd','a1e4cff3-312e-4f34-b000-c44e937e8955','Cox-Cole','Needs Analysis','919995','48','72514','Renewal','Web','Omitted','Commit','2023-01-18','1','1905','Pending','882396','1417','Word of mouth','Oracle')"
821b8bde-72ee-4166-bbc7-812877c54f3c,66ba9ef5-fe4e-4292-a42f-9a4b2dd2567c,903de905-cccd-4628-bf99-28afdaf57ddb,Baker-Bailey,Value Proposition,877948,1,17427,New Business,Purchased List,Pipeline,Omitted,9/12/2022 8:55,4,2023,Pending,407579,9877,Word of mouth,IBM,,"insert into Opportunity  values('821b8bde-72ee-4166-bbc7-812877c54f3c','66ba9ef5-fe4e-4292-a42f-9a4b2dd2567c','903de905-cccd-4628-bf99-28afdaf57ddb','Baker-Bailey','Value Proposition','877948','1','17427','New Business','Purchased List','Pipeline','Omitted','2022-09-12','4','1905','Pending','407579','9877','Word of mouth','IBM')"
69e069a0-6883-4a14-9e87-7cc1134c8477,4523883a-3a97-4cf2-8e85-052b45f5115e,baaf1e6b-ae38-4f4c-bceb-0d26afbf38ff,"Garcia, Walker and Livingston",Closed Lost,349589,44,49039,Renewal,Purchased List,Omitted,Commit,12/23/2022 2:30,2,2020,Completed,412530,8097,Word of mouth,Microsoft,,"insert into Opportunity  values('69e069a0-6883-4a14-9e87-7cc1134c8477','4523883a-3a97-4cf2-8e85-052b45f5115e','baaf1e6b-ae38-4f4c-bceb-0d26afbf38ff','Garcia, Walker and Livingston','Closed Lost','349589','44','49039','Renewal','Purchased List','Omitted','Commit','2022-12-23','2','1905','Completed','412530','8097','Word of mouth','Microsoft')"
40345339-be66-46f6-b3db-cd90a57dcadb,2a43a5a3-dd18-4951-a694-95be070b4c53,b8e249a1-1e1f-4d8e-a1df-d63c402d2512,Rodriguez Group,Negotiation/Review,944727,12,76162,New Business,Partner Referral,Omitted,Omitted,7/24/2022 23:37,1,2020,Pending,791621,6084,Partner Referral,Microsoft,,"insert into Opportunity  values('40345339-be66-46f6-b3db-cd90a57dcadb','2a43a5a3-dd18-4951-a694-95be070b4c53','b8e249a1-1e1f-4d8e-a1df-d63c402d2512','Rodriguez Group','Negotiation/Review','944727','12','76162','New Business','Partner Referral','Omitted','Omitted','2022-07-24','1','1905','Pending','791621','6084','Partner Referral','Microsoft')"
761db442-30b5-40f2-85bb-a3330ac821b3,3d884b30-79fb-4fb1-a165-5e8736e220e9,dc672049-1853-40be-bf7d-b6010b080892,"Martin, Thomas and Smith",Proposal/Price Quote,941938,28,58947,Renewal,Web,Commit,Omitted,3/19/2022 10:08,4,2021,Pending,994528,7901,Salesforce.com,Microsoft,,"insert into Opportunity  values('761db442-30b5-40f2-85bb-a3330ac821b3','3d884b30-79fb-4fb1-a165-5e8736e220e9','dc672049-1853-40be-bf7d-b6010b080892','Martin, Thomas and Smith','Proposal/Price Quote','941938','28','58947','Renewal','Web','Commit','Omitted','2022-03-19','4','1905','Pending','994528','7901','Salesforce.com','Microsoft')"
83a9d312-2253-4a91-aa34-be0bbe237ab3,5fb736d0-0426-43fb-b65e-340aaabbc53e,c6423e4a-fc2f-422b-b17a-5f248be0018f,Lowe LLC,Proposal/Price Quote,207173,75,53296,New Business,Phone Inquiry,Pipeline,Omitted,2/25/2023 6:49,1,2020,Completed,312029,5804,Partner Referral,Oracle,,"insert into Opportunity  values('83a9d312-2253-4a91-aa34-be0bbe237ab3','5fb736d0-0426-43fb-b65e-340aaabbc53e','c6423e4a-fc2f-422b-b17a-5f248be0018f','Lowe LLC','Proposal/Price Quote','207173','75','53296','New Business','Phone Inquiry','Pipeline','Omitted','2023-02-25','1','1905','Completed','312029','5804','Partner Referral','Oracle')"
c00ed0dc-d18d-4237-8244-834f2b1e8d8e,10224232-8ce0-4614-b33f-2b65b1cf33b4,fef20add-609c-49c4-8a71-d75c2cc881f7,Davis-Johnson,Perception Analysis,49978,54,64075,Add-On Business,Purchased List,Pipeline,Commit,3/7/2023 0:41,4,2023,Completed,751109,7760,Partner Referral,Microsoft,,"insert into Opportunity  values('c00ed0dc-d18d-4237-8244-834f2b1e8d8e','10224232-8ce0-4614-b33f-2b65b1cf33b4','fef20add-609c-49c4-8a71-d75c2cc881f7','Davis-Johnson','Perception Analysis','49978','54','64075','Add-On Business','Purchased List','Pipeline','Commit','2023-03-07','4','1905','Completed','751109','7760','Partner Referral','Microsoft')"
fc576585-6032-4715-b0c9-5caac040015e,dec535c0-cec5-461c-82aa-faecc0327689,28a2f805-d97e-4e23-836f-51f50762479f,"Howard, Miranda and Allen",Negotiation/Review,895300,4,66831,Add-On Business,Partner Referral,Commit,Omitted,6/9/2022 5:01,2,2022,Completed,358152,7110,Partner Referral,Microsoft,,"insert into Opportunity  values('fc576585-6032-4715-b0c9-5caac040015e','dec535c0-cec5-461c-82aa-faecc0327689','28a2f805-d97e-4e23-836f-51f50762479f','Howard, Miranda and Allen','Negotiation/Review','895300','4','66831','Add-On Business','Partner Referral','Commit','Omitted','2022-06-09','2','1905','Completed','358152','7110','Partner Referral','Microsoft')"
98847137-c7c8-4b5e-bd5b-d4828dce5f96,ce61debd-8367-429f-8516-b910e779cce3,4b78a364-f8ff-4733-8caa-3658eea2538c,"Roth, Moore and Lee",Needs Analysis,910794,25,94963,Add-On Business,Partner Referral,Best Case,Best Case,1/6/2023 15:46,2,2022,Completed,871606,9289,Partner Referral,Microsoft,,"insert into Opportunity  values('98847137-c7c8-4b5e-bd5b-d4828dce5f96','ce61debd-8367-429f-8516-b910e779cce3','4b78a364-f8ff-4733-8caa-3658eea2538c','Roth, Moore and Lee','Needs Analysis','910794','25','94963','Add-On Business','Partner Referral','Best Case','Best Case','2023-01-06','2','1905','Completed','871606','9289','Partner Referral','Microsoft')"
53873a26-069a-4394-a38c-c12f4fd183b2,8167296e-9852-40f5-8b7c-186c36208fe4,5bd11bfe-96d7-43a7-bd26-3b8f5b9d9c27,Lopez-Vaughn,Proposal/Price Quote,56159,54,68619,Add-On Business,Partner Referral,Commit,Omitted,6/14/2022 12:28,1,2022,Completed,261947,1554,Salesforce.com,Microsoft,,"insert into Opportunity  values('53873a26-069a-4394-a38c-c12f4fd183b2','8167296e-9852-40f5-8b7c-186c36208fe4','5bd11bfe-96d7-43a7-bd26-3b8f5b9d9c27','Lopez-Vaughn','Proposal/Price Quote','56159','54','68619','Add-On Business','Partner Referral','Commit','Omitted','2022-06-14','1','1905','Completed','261947','1554','Salesforce.com','Microsoft')"
28de2a43-49c4-47f8-991f-c0be507c06ec,9b093b14-c356-4a0a-8920-dbb3a25a72ec,ffbc892d-65fd-4adb-a6ab-b2702bbe5255,Patel-Swanson,Needs Analysis,205545,65,60083,New Business,Purchased List,Best Case,Pipeline,8/18/2022 13:38,4,2022,Completed,701352,9216,Vendor Referral,Oracle,,"insert into Opportunity  values('28de2a43-49c4-47f8-991f-c0be507c06ec','9b093b14-c356-4a0a-8920-dbb3a25a72ec','ffbc892d-65fd-4adb-a6ab-b2702bbe5255','Patel-Swanson','Needs Analysis','205545','65','60083','New Business','Purchased List','Best Case','Pipeline','2022-08-18','4','1905','Completed','701352','9216','Vendor Referral','Oracle')"
9a08cd8f-6b26-4537-921c-3da49d358f57,4df1d0af-ae06-45cb-aa19-316b73e3c9db,9b7d18e5-5f3a-4892-8e03-f56170d2f791,"Logan, Thompson and Calhoun",Needs Analysis,126704,48,23657,Add-On Business,Purchased List,Commit,Pipeline,5/21/2022 16:11,2,2022,Completed,633561,2913,Vendor Referral,IBM,,"insert into Opportunity  values('9a08cd8f-6b26-4537-921c-3da49d358f57','4df1d0af-ae06-45cb-aa19-316b73e3c9db','9b7d18e5-5f3a-4892-8e03-f56170d2f791','Logan, Thompson and Calhoun','Needs Analysis','126704','48','23657','Add-On Business','Purchased List','Commit','Pipeline','2022-05-21','2','1905','Completed','633561','2913','Vendor Referral','IBM')"
468f6e8a-af16-40cf-80fb-46ce8089eabc,52f6e04e-4fa5-4c61-9df9-401244c17fb5,48e39ddc-dc23-42dd-814e-a9dafeeefd70,Mcgee-Perez,Id. Decision Makers,452723,37,73038,New Business,Partner Referral,Best Case,Omitted,10/12/2022 3:21,2,2023,Completed,647417,2914,Partner Referral,Microsoft,,"insert into Opportunity  values('468f6e8a-af16-40cf-80fb-46ce8089eabc','52f6e04e-4fa5-4c61-9df9-401244c17fb5','48e39ddc-dc23-42dd-814e-a9dafeeefd70','Mcgee-Perez','Id. Decision Makers','452723','37','73038','New Business','Partner Referral','Best Case','Omitted','2022-10-12','2','1905','Completed','647417','2914','Partner Referral','Microsoft')"
d7942ba4-4544-41dd-b995-6ae5399365ae,5a550c65-5f7f-478c-a227-36759d0815e2,85d42e9f-2132-4178-9d5f-a73c5b9f2a26,Martinez PLC,Needs Analysis,48346,50,9751,New Business,Web,Omitted,Omitted,1/11/2023 15:19,3,2023,Completed,491287,4007,Partner Referral,Oracle,,"insert into Opportunity  values('d7942ba4-4544-41dd-b995-6ae5399365ae','5a550c65-5f7f-478c-a227-36759d0815e2','85d42e9f-2132-4178-9d5f-a73c5b9f2a26','Martinez PLC','Needs Analysis','48346','50','9751','New Business','Web','Omitted','Omitted','2023-01-11','3','1905','Completed','491287','4007','Partner Referral','Oracle')"
f8b153da-ce2f-42d5-a476-6d35e2dfafa0,4afe1e34-5a3e-4e71-ab61-8f546a6da6e6,28a2f805-d97e-4e23-836f-51f50762479f,Brown Group,Proposal/Price Quote,416381,68,52399,New Business,Purchased List,Commit,Pipeline,12/29/2022 2:23,3,2023,Completed,993324,4144,Salesforce.com,SAP,,"insert into Opportunity  values('f8b153da-ce2f-42d5-a476-6d35e2dfafa0','4afe1e34-5a3e-4e71-ab61-8f546a6da6e6','28a2f805-d97e-4e23-836f-51f50762479f','Brown Group','Proposal/Price Quote','416381','68','52399','New Business','Purchased List','Commit','Pipeline','2022-12-29','3','1905','Completed','993324','4144','Salesforce.com','SAP')"
2756a5ca-7e91-4ce2-a3da-8a437a7a9930,8f1fa858-a4ff-4cc3-882f-11cbc672695d,0d728773-255f-4338-bc36-6d576dc25ccd,Davis Ltd,Value Proposition,935174,40,34148,Add-On Business,Web,Commit,Best Case,8/18/2022 15:58,2,2020,Pending,663539,1550,Partner Referral,IBM,,"insert into Opportunity  values('2756a5ca-7e91-4ce2-a3da-8a437a7a9930','8f1fa858-a4ff-4cc3-882f-11cbc672695d','0d728773-255f-4338-bc36-6d576dc25ccd','Davis Ltd','Value Proposition','935174','40','34148','Add-On Business','Web','Commit','Best Case','2022-08-18','2','1905','Pending','663539','1550','Partner Referral','IBM')"
827cd365-dd97-42f6-bf7e-eb75bb041868,5c8ae50b-cfe3-41d9-9549-5249527a01c3,f50f8c2c-cc28-47bd-8c92-486914bd1a15,Rojas Inc,Needs Analysis,611802,18,32369,New Business,Partner Referral,Pipeline,Commit,11/13/2022 2:42,1,2023,Completed,128223,4541,Partner Referral,Microsoft,,"insert into Opportunity  values('827cd365-dd97-42f6-bf7e-eb75bb041868','5c8ae50b-cfe3-41d9-9549-5249527a01c3','f50f8c2c-cc28-47bd-8c92-486914bd1a15','Rojas Inc','Needs Analysis','611802','18','32369','New Business','Partner Referral','Pipeline','Commit','2022-11-13','1','1905','Completed','128223','4541','Partner Referral','Microsoft')"
6214ffda-49e6-4c44-9596-8132d5b68621,59e0713c-8a26-48fe-a194-93dc95537491,26587a91-c6c4-491f-b384-ceca1511a2b8,Cooper-Hernandez,Negotiation/Review,104278,28,44224,New Business,Purchased List,Best Case,Pipeline,9/23/2022 4:38,4,2022,Completed,942932,8643,Word of mouth,Oracle,,"insert into Opportunity  values('6214ffda-49e6-4c44-9596-8132d5b68621','59e0713c-8a26-48fe-a194-93dc95537491','26587a91-c6c4-491f-b384-ceca1511a2b8','Cooper-Hernandez','Negotiation/Review','104278','28','44224','New Business','Purchased List','Best Case','Pipeline','2022-09-23','4','1905','Completed','942932','8643','Word of mouth','Oracle')"
366760b3-87eb-45c9-877b-1c91642f9d9e,cd9e736f-36dc-42ec-95b7-b4d6b2d3eb03,26e039a8-dcb5-4432-8f01-5643c0241f09,Black-Price,Proposal/Price Quote,47008,5,68535,New Business,Phone Inquiry,Best Case,Best Case,5/6/2022 9:42,1,2022,Pending,722114,5419,Salesforce.com,SAP,,"insert into Opportunity  values('366760b3-87eb-45c9-877b-1c91642f9d9e','cd9e736f-36dc-42ec-95b7-b4d6b2d3eb03','26e039a8-dcb5-4432-8f01-5643c0241f09','Black-Price','Proposal/Price Quote','47008','5','68535','New Business','Phone Inquiry','Best Case','Best Case','2022-05-06','1','1905','Pending','722114','5419','Salesforce.com','SAP')"
34778aa0-31b0-4c4c-a719-da604efefda9,ca9fb06a-b13f-471f-9bd1-18d013e9c333,ec0c92a4-1c01-4c96-bdab-b75fea4250a9,Atkins Inc,Proposal/Price Quote,470518,89,85952,Renewal,Phone Inquiry,Commit,Omitted,3/8/2023 15:45,2,2021,Pending,485987,8235,Salesforce.com,SAP,,"insert into Opportunity  values('34778aa0-31b0-4c4c-a719-da604efefda9','ca9fb06a-b13f-471f-9bd1-18d013e9c333','ec0c92a4-1c01-4c96-bdab-b75fea4250a9','Atkins Inc','Proposal/Price Quote','470518','89','85952','Renewal','Phone Inquiry','Commit','Omitted','2023-03-08','2','1905','Pending','485987','8235','Salesforce.com','SAP')"
2144e318-5e29-4f83-830b-86fd4019a202,9284109c-7922-4909-976c-224830c111fd,2c3f39e6-ba69-4b8c-b4f7-af007a2131d6,Smith PLC,Needs Analysis,570358,100,81989,Renewal,Phone Inquiry,Best Case,Omitted,12/5/2022 2:24,1,2022,Completed,556766,2800,Salesforce.com,Microsoft,,"insert into Opportunity  values('2144e318-5e29-4f83-830b-86fd4019a202','9284109c-7922-4909-976c-224830c111fd','2c3f39e6-ba69-4b8c-b4f7-af007a2131d6','Smith PLC','Needs Analysis','570358','100','81989','Renewal','Phone Inquiry','Best Case','Omitted','2022-12-05','1','1905','Completed','556766','2800','Salesforce.com','Microsoft')"
db0c1b01-26b9-4170-934c-818811bd8399,03af7e93-561a-4b55-ac75-071f92ba4d90,87e6701a-5bc0-4db6-8681-966d856cefd8,Cook-Anderson,Needs Analysis,915053,32,93464,New Business,Partner Referral,Omitted,Best Case,7/11/2022 5:14,4,2023,Pending,263610,1107,Word of mouth,SAP,,"insert into Opportunity  values('db0c1b01-26b9-4170-934c-818811bd8399','03af7e93-561a-4b55-ac75-071f92ba4d90','87e6701a-5bc0-4db6-8681-966d856cefd8','Cook-Anderson','Needs Analysis','915053','32','93464','New Business','Partner Referral','Omitted','Best Case','2022-07-11','4','1905','Pending','263610','1107','Word of mouth','SAP')"
3d148378-3c4d-4265-8e64-def775b4620d,0af63354-9474-4683-8602-bf70419710b2,d49b4a61-c9ae-4afa-9290-1a85b36171d1,"Boyd, Carter and Conner",Closed Lost,152841,38,86814,Add-On Business,Purchased List,Commit,Best Case,4/2/2022 9:47,3,2021,Completed,103122,6496,Partner Referral,Microsoft,,"insert into Opportunity  values('3d148378-3c4d-4265-8e64-def775b4620d','0af63354-9474-4683-8602-bf70419710b2','d49b4a61-c9ae-4afa-9290-1a85b36171d1','Boyd, Carter and Conner','Closed Lost','152841','38','86814','Add-On Business','Purchased List','Commit','Best Case','2022-04-02','3','1905','Completed','103122','6496','Partner Referral','Microsoft')"
36c94d3d-d66e-4857-a5c6-c41a4f59b49e,4c78aab5-7eb4-45a9-9406-fc57532fc4bd,ccec5047-2d92-4194-a0f1-48811491b162,"Williams, Oliver and Austin",Value Proposition,127258,36,61353,Renewal,Web,Commit,Best Case,3/14/2023 0:55,1,2021,Completed,890649,5038,Salesforce.com,Microsoft,,"insert into Opportunity  values('36c94d3d-d66e-4857-a5c6-c41a4f59b49e','4c78aab5-7eb4-45a9-9406-fc57532fc4bd','ccec5047-2d92-4194-a0f1-48811491b162','Williams, Oliver and Austin','Value Proposition','127258','36','61353','Renewal','Web','Commit','Best Case','2023-03-14','1','1905','Completed','890649','5038','Salesforce.com','Microsoft')"
