Account_Id,Name,Type,Fax,Phone,Website,Industry,AccountNumber,SICCode__c,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,OwnerId,SLAExpirationDate__c,SLASerialNumber__c,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,Description,CleanStatus,CustomerPriority,Active__c,NumberOfLocations__c,abcd,LastModifiedDate
e4040407-fdc6-43b2-a53a-542b9d401125,Hart-Williamson,Customer - Direct,+1-190-069-5845x318,+1-922-357-4616x22836,http://www.roberts-allen.com/,Healthcare,4400,4023,212418,78,Subsidiary,AAPL,Warm,a6ab1d8e-ecd8-42f7-b745-c53151040a3f,8/8/2022 8:34,5372,10166 Newman Viaduct,East Sharonburgh,VT,75607,Austria,27648 Kelly Bridge,Four position message line sell. Way moment among herself west financial Congress. Film role miss sister catch accept.,Pending,High,Yes,1,3/7/2023 15:43,10/1/2022 8:34
ae6cbc36-cb4b-421b-8ba4-8517b4994086,"Gentry, Jones and Rogers",Customer - Channel,643.650.7388x193,001-536-813-4830x1246,https://mcmahon.com/,Healthcare,3357,4266,450029,79,Subsidiary,AAPL,Cold,9eb950d7-f6ea-41af-8e27-7f0863c9de95,8/14/2022 11:33,5825,786 Davidson Extensions Suite 458,Wardmouth,OK,68374,Tanzania,61987 Jill Mission Suite 279,Pressure result avoid six west believe south. Lead medical personal son choice need.,Pending,Medium,Yes,5,7/6/2022 7:32,1/27/2023 17:12
df854a0d-ca35-43ed-a049-aa30abb74fc1,Jones-Martin,Prospect,158.740.8298x673,209-101-3920x0143,http://jensen-reid.info/,Healthcare,2543,4347,976323,57,Partnership,AAPL,Hot,8fedaaf9-2c76-4f38-a003-e2b0a66bb519,8/23/2022 8:05,7861,4522 Dustin Common Suite 411,Christopherstad,GA,93830,Tonga,514 Jeffrey Expressway,Ability light order understand less thus everybody agency. War feel example medical bad remember.,Approved,Medium,No,3,3/23/2022 22:33,3/10/2023 0:15
931ee2a8-2bc7-47a5-aaa2-611b33bd9569,Mcclure Group,Prospect,634.851.6604x67280,495-924-8135x86432,https://coleman-goodwin.net/,Manufacturing,6664,1107,635455,65,Subsidiary,AMZN,Hot,977f6733-476d-4193-9c12-4fb2228c74b8,1/21/2023 19:39,1087,81278 Philip Court Apt. 016,East Taylor,RI,72588,Estonia,88267 Schmitt Row,Enough almost begin take should he expect concern. Mean election born design Democrat each. Game ground government.,Pending,Medium,Yes,5,1/31/2023 17:15,11/9/2022 17:35
dd00e02c-dc1b-494d-b7e0-ee7cd2fad8a2,Kirk and Sons,Prospect,318-308-6962,335-325-4088x365,http://www.green-jarvis.info/,Technology,1570,8437,867445,97,Partnership,AAPL,Warm,c1da1601-124c-4e5f-8c9a-ed49e6454a9d,11/4/2022 13:00,6568,4509 Paige Mountains,South Brad,LA,9004,Timor-Leste,4311 Pacheco Stream Suite 201,Pick pretty ever eye. Fight test wall leader senior century.,Approved,High,No,6,8/6/2022 23:23,8/19/2022 13:00
f5f07bf0-5841-4037-bd18-e5e448b4f027,Jones-Trevino,Customer - Channel,(150)744-1009x7294,(617)619-3174x417,https://www.wright-fleming.com/,Healthcare,2492,6918,915475,12,Partnership,AMZN,Cold,d9ccbd06-2679-49cc-a370-06e8845245d1,3/3/2023 8:11,9628,4114 Sherri Plains Apt. 286,Meaganview,FM,35658,Cayman Islands,389 Benjamin Key,You off foreign majority open particular. Cultural conference example guess memory but. Catch once country public impact nor though around.,Approved,Low,No,5,6/29/2022 7:35,7/1/2022 13:18
40722ed7-85ab-4764-8010-b76b5de8bad0,"Jimenez, Martin and Lawrence",Customer - Direct,7746756177,(966)914-1504,https://hall-greer.info/,Finance,6069,1994,670505,38,Partnership,FB,Warm,e08a9b2a-c14d-48c3-8e5e-7677c1365602,8/24/2022 23:36,1298,987 Vaughan Square,South Barbarafurt,VI,69278,Libyan Arab Jamahiriya,485 Chapman Track,Camera behind especially as particularly sign. Wall together interview president. Night full state.,Rejected,High,Yes,9,11/21/2022 2:32,11/20/2022 11:10
f739377f-86ee-43f9-bd55-6035ae10ee68,Perkins Inc,Customer - Channel,(220)042-2430x69185,106-372-1870x8756,https://cox.com/,Manufacturing,3174,6231,281221,91,Subsidiary,GOOG,Warm,7c77508b-ab3e-4ef6-9962-7a6e00a1abfc,10/25/2022 1:17,4869,35981 Berry Lane Apt. 821,New Manuel,VA,57564,Lebanon,4571 Powell Ville,Newspaper cause ten too serve. Especially wrong certain after.,Approved,Low,Yes,1,10/3/2022 21:02,8/26/2022 2:13
439aeb4e-ce78-454c-937f-b67e6a67524c,Williams-Bolton,Prospect,(077)459-6514,001-364-952-8702x89393,https://rice.com/,Technology,5922,9596,465340,64,Partnership,MSFT,Hot,3f20857d-ba21-4d07-baff-618e2cbabf63,8/8/2022 18:07,5667,197 Bender Islands Suite 227,Lake Stephanie,NC,910,Ghana,247 Kevin Station Apt. 800,Environment would hear many do degree. Population leave fine believe against. Collection just long front become rise develop pull.,Rejected,Low,No,7,11/14/2022 6:58,8/25/2022 7:43
03b9df50-4f4f-47f9-aeac-b4c0dd4d7f57,Bowman PLC,Customer - Channel,778.585.9775,820.569.1499,http://yates.net/,Finance,7233,3311,501975,39,Public,AAPL,Warm,6cf8de63-ccbe-4a69-ac4a-48d260e644f5,8/9/2022 2:12,8836,319 Woods Key,Lake Justin,NM,3207,Bahamas,4119 Manning Point Suite 931,Natural phone likely development least second organization. Open rule do hard. Specific information animal model lose.,Rejected,High,No,5,3/9/2023 4:18,5/16/2022 21:50
8fb71721-ed96-47f6-a8e8-e379b52c07d7,Burke-Davis,Customer - Channel,(005)320-0300x8752,-8975,https://www.melton-hicks.com/,Manufacturing,5181,8937,917874,46,Partnership,FB,Warm,810ba662-ed34-4bf2-93af-cbd943da5788,9/15/2022 19:06,6585,47415 Morgan Rapids,Estradamouth,ID,59562,Chile,24235 Fleming Locks Apt. 902,Ten decade positive newspaper voice relate. Worker agree your dream similar. Wide happy argue color whole. Speech family leader development address occur small.,Approved,High,No,7,11/16/2022 18:18,7/24/2022 22:46
f966d7f7-d654-40b9-8f77-245c23dca0d7,Benson-Gomez,Prospect,(684)855-7808x714,+1-230-487-0587x2285,https://www.lara-arnold.com/,Manufacturing,8776,7053,469379,14,Subsidiary,GOOG,Warm,44141b8c-fe75-42b8-b12b-ad576d0655b8,11/19/2022 8:01,5305,564 Ruiz Court,South Joshuaside,SC,23507,Trinidad and Tobago,2458 Garrison Radial Suite 193,Appear design red receive shoulder environmental. Practice find consider blue.,Approved,Low,Yes,1,11/7/2022 11:19,2/19/2023 0:25
851a8db3-ed5c-4f8f-9527-324d4c37a2ef,"Martin, Walker and Curtis",Prospect,001-409-670-8419x8626,-3978,https://www.salazar-turner.biz/,Healthcare,1916,4692,785127,40,Public,FB,Hot,4b9e6234-1046-4a4a-a823-dec70615acb5,12/24/2022 11:59,1237,126 Alice Track Suite 359,Madisonfort,AR,10786,Belarus,01649 Allen Curve,Drug leave make production sometimes score various. Five left able new main discuss. Want blue on paper coach enjoy.,Rejected,Low,No,6,6/8/2022 5:22,12/19/2022 1:31
7b565421-93eb-4eea-ad14-8b4dec2f11bf,Green-Villanueva,Customer - Direct,+1-834-617-0544x35266,+1-882-126-4356x83659,http://www.snyder.info/,Finance,9319,9460,647210,89,Private,AMZN,Cold,0b1594ca-0524-4ed0-ab6e-d4fae33e2a83,2/10/2023 8:03,7160,6183 Aaron Trace,East Carolynmouth,IA,75846,Mayotte,5718 Sarah Glens,Debate use huge join huge. House practice test toward.,Approved,Medium,Yes,9,6/4/2022 8:34,12/20/2022 1:24
0f899e0e-fb6c-4693-aa83-af84938d9422,Lee Inc,Customer - Channel,745-802-6579x628,+1-865-903-8298x6764,http://mora-coleman.com/,Technology,3293,5450,846336,55,Public,MSFT,Warm,f56214fe-90a2-47cd-920c-d297ad085fda,1/25/2023 8:17,9191,30591 Emily Motorway,Port Nicholas,GU,67789,Saint Kitts and Nevis,50587 Susan Gateway,Into agency how feel hospital pretty strong as. Design remember central down. Wish wind indicate wear later gun least. Citizen easy network social.,Pending,High,Yes,9,12/7/2022 7:05,9/7/2022 11:24
dec535c0-cec5-461c-82aa-faecc0327689,Vargas Inc,Customer - Direct,+1-731-939-6802x627,+1-809-442-2149x61203,http://singh-jones.com/,Retail,3340,4033,380395,81,Partnership,MSFT,Warm,27b80b11-7140-4d8e-a1fa-4be3766d7038,1/19/2023 6:23,7643,532 Wells Forks,East Crystalton,MT,27130,Antigua and Barbuda,638 Natalie Light,Share significant set memory life indicate short account. Good cold manage want line property. Edge grow level human.,Approved,Low,No,8,11/27/2022 12:55,4/4/2022 22:38
ad19f8d8-ad1f-4793-aaf9-4c86b3b0c92b,"Conner, Swanson and Campbell",Customer - Direct,157.670.4446x531,770.267.8191,https://munoz-jennings.com/,Finance,6061,8619,528778,93,Public,AAPL,Hot,405a9f64-a963-4852-a892-09fdb8e3b79c,3/30/2022 11:07,4622,528 Kennedy Roads,Monicashire,GA,2105,Finland,660 Church Islands Suite 092,Tend everyone loss key. Measure drug actually live. More bring international beyond day benefit culture.,Approved,Low,Yes,7,6/10/2022 14:16,4/4/2022 10:31
834e9475-f4ea-4c23-9d82-70881d68d54d,Cantu-Kennedy,Customer - Direct,283.038.3869x051,889-918-8641,http://www.mora-stevens.org/,Finance,6419,5249,735034,61,Private,MSFT,Warm,d986d8da-c0bc-4d12-b7a7-6988342b37e0,9/28/2022 20:55,2535,629 Donna Courts,Jamiechester,NJ,20995,Saudi Arabia,773 Susan Mountain Apt. 194,How somebody lawyer professor try glass machine mouth.,Approved,Medium,Yes,9,11/16/2022 11:30,1/17/2023 0:14
74708220-6bf1-48a3-a2a7-9017864d7cce,"Griffith, Ashley and Adams",Prospect,001-159-471-3941x55180,950-213-9816x807,http://www.barnes.biz/,Healthcare,9772,8294,366467,86,Private,AAPL,Cold,50501349-980b-48ae-958a-ffc9520df9a6,5/21/2022 12:29,9254,59556 John Cove,Liuport,MP,47777,Libyan Arab Jamahiriya,50924 Ochoa Curve Apt. 138,Large head question thing. Accept director according hand less center. Them board return man could night its teach.,Pending,High,No,8,6/18/2022 14:38,11/2/2022 5:52
1e2e1d24-2709-4502-8f9b-7ceefae1d201,"Reyes, Woods and Gross",Customer - Channel,113.822.2807x054,(356)155-2129x213,http://www.thompson.info/,Finance,7978,7390,276336,96,Public,AAPL,Hot,a096d689-f215-4637-b337-b9bf09d9338b,1/13/2023 21:27,6428,44865 Bridges Field,North Aaronville,ME,64910,Gabon,9391 Bradley Village,Front former challenge entire population three say. Trip add week seat into control.,Pending,High,No,6,2/4/2023 11:27,8/27/2022 8:21
772dc4b7-d8d1-4337-9771-e41038b277c5,Griffin-Wilson,Prospect,001-597-264-8298x13749,+1-243-332-8090x6400,http://carter-hill.com/,Manufacturing,5358,9734,272505,12,Public,GOOG,Warm,8eabdfac-f587-44d5-a12c-223a02a7df11,12/7/2022 22:52,4435,183 Elijah Burg Suite 895,Moorefort,VI,6376,Vietnam,88847 Shannon Station Apt. 413,Final whom right house. Share citizen join mind. Rate not close this keep.,Rejected,High,Yes,7,6/11/2022 6:53,11/2/2022 23:28
91ebfe12-c1a9-4d40-b8da-153b69e9d0ac,"Watts, Jones and Reyes",Prospect,278-476-6654,(742)623-3097x79083,http://www.johnson.com/,Technology,7865,9967,866101,72,Public,AMZN,Warm,18336cb7-95e4-4277-8ed1-577f6897b55c,11/7/2022 23:03,8910,506 Alexandra Pines,Cardenasmouth,AS,33429,Iran,7095 Jennifer Fall,Difficult beyond thousand determine. Rise pull impact tax every personal. See information reduce Democrat cover newspaper.,Rejected,High,Yes,5,11/1/2022 6:30,7/9/2022 18:57
80b2ab0c-d0af-4424-84ef-a6cca7745ee0,Cummings Ltd,Customer - Direct,968.911.5246x630,048.860.9142x0169,https://www.morgan-rose.net/,Technology,4188,2662,929898,89,Partnership,MSFT,Warm,77e46deb-67d8-4814-9a51-5ab95a0e3756,2/22/2023 9:29,2647,07694 Goodman Flats,East Miguel,FL,91878,Western Sahara,133 Shannon Road,Yeah fund area several. Create himself yourself couple treatment. Leave mission indicate each seven however. Leader expect south fight provide.,Approved,High,No,8,1/24/2023 5:32,6/25/2022 22:51
ec5ecd2b-67e1-420c-8c45-0178cf3753c3,Sanchez-Ingram,Customer - Direct,+1-939-981-5454x312,(903)088-0948x668,http://davidson.com/,Healthcare,3678,7611,416617,54,Private,AMZN,Cold,ef0700fc-922f-4d7c-87d3-a9d2aea20b71,6/17/2022 18:09,4033,28680 Rhodes Knoll,New Jeffreyhaven,NY,80585,Libyan Arab Jamahiriya,110 Ewing Villages Apt. 523,Check position able owner region once. Population these he campaign author last.,Rejected,Medium,Yes,1,8/12/2022 3:11,3/16/2023 0:39
20e678db-ec0f-4407-b0d6-a946c9f1914a,"Soto, Ford and Ray",Customer - Direct,512.715.6927x3810,(784)890-2538x75646,https://www.stephens-wright.com/,Finance,2777,7463,593136,71,Partnership,GOOG,Hot,af01b223-0439-4fd8-aa3a-4f1e0829829a,2/12/2023 18:43,1933,8758 Teresa Corners Suite 850,South Tiffany,IA,55499,Sierra Leone,21585 Travis Locks Suite 879,Boy occur nature alone. Section rise reason to mean. Bad throughout product leg name exactly during.,Approved,High,Yes,8,7/28/2022 16:02,6/13/2022 19:19
1f981d5a-4dde-43d0-81cf-24fc145d2feb,Kerr-Spears,Customer - Channel,001-867-235-5449x7763,(821)515-7241x35911,https://www.martinez-duncan.com/,Retail,5594,5683,951404,40,Public,MSFT,Cold,3b425eb0-80f5-4cc4-8b61-b20e9eb1ea2d,7/9/2022 0:38,7321,78048 Gerald Canyon,Brownmouth,MO,37119,Cameroon,730 Kevin Inlet,Not now always history. Call wish join action court adult. Computer up low act.,Rejected,Medium,Yes,3,10/15/2022 7:56,1/17/2023 23:23
e9e52b68-bc30-4155-b055-06289d5af2b5,Villegas Group,Customer - Direct,001-595-492-3235x012,+1-051-272-1441x418,https://wilson-roy.net/,Retail,8137,6280,224976,22,Subsidiary,AAPL,Hot,897f6b22-04cd-44b2-a81f-c44f6e36545e,3/1/2023 11:54,8861,8796 Osborne Causeway,Melissaton,VA,5970,Taiwan,736 Nelson Spurs Suite 733,Particular middle short. Rule hear rest cup born.,Approved,High,No,1,4/27/2022 19:53,4/2/2022 6:08
e2cbb3e7-e5d5-47d6-bcc3-2b72b87caa23,Phelps-Richardson,Prospect,627-130-3397x1472,+1-454-967-2014x56094,http://ball-smith.com/,Retail,2045,2206,725085,17,Partnership,MSFT,Cold,0c0e87eb-f674-498f-b4c2-fbf5cab709bd,1/20/2023 11:30,8282,82444 Anderson Wall Suite 191,East Anthony,PA,10811,Algeria,05678 Bailey Mount Apt. 902,Hotel international teacher main. Professor theory decade discover very.,Approved,Low,No,1,11/13/2022 8:27,7/28/2022 7:49
53852f05-e3b4-4236-aa9f-cfa6c43b4935,"Williams, Martin and Mendoza",Prospect,001-694-373-9502x278,(387)553-4672x8162,https://smith.com/,Manufacturing,4829,7760,950318,77,Private,MSFT,Cold,47caac8b-5a1f-41ea-bf30-2d29f4290249,1/23/2023 2:10,7046,0154 Emily Mountains,South Megan,ND,36246,Colombia,5150 Taylor Stravenue Suite 839,Yourself key cause week country. Size while there. History guess back us affect risk administration.,Rejected,Medium,No,3,4/5/2022 14:26,8/23/2022 10:30
ffc81d62-1e89-4978-b29c-e2ce16594524,Torres PLC,Prospect,001-876-481-7119x386,(727)856-2455,https://www.walker.org/,Finance,3065,8661,577987,68,Subsidiary,FB,Hot,969eebf7-0609-4d4a-af6a-6207f5c7434d,7/2/2022 8:19,9840,38240 Jonathan Prairie,Michaelland,PW,93727,Canada,054 Savage Spurs Apt. 843,Morning explain site cause or. Develop down only find better plan likely. Wear scientist remember forget.,Pending,Low,Yes,4,1/27/2023 15:51,11/12/2022 8:34
311b19be-bfef-463d-a493-e9dcfb833b4f,"Hall, Hardy and Cooper",Customer - Channel,+1-285-175-2315x968,3037399002,https://www.hughes.com/,Finance,6748,6150,284623,50,Partnership,MSFT,Hot,db277777-f543-43f1-9de6-cf263e12ec4a,4/13/2022 17:52,1456,987 Hammond Passage Suite 114,Morrisonstad,WA,16403,Palau,12097 Caitlin Highway,Carry recognize fish measure. Appear just box recently. Term billion finish pressure machine fill us.,Approved,Low,Yes,3,6/13/2022 23:12,3/20/2022 0:13
b9ce6ed1-4fe2-4bff-beb7-739eeec07fa1,"Shaw, Garza and Soto",Customer - Channel,410-673-9351,(058)337-4722,https://www.higgins.com/,Finance,5312,8735,643470,67,Partnership,GOOG,Cold,6703ed6c-639d-498c-9280-0f2edcf75bb2,2/7/2023 9:45,4337,43825 Michael Prairie,Port Derrick,VI,76265,Bolivia,5956 Brooks Well Apt. 247,Sit artist full benefit pick operation. Project worry receive build want keep. Suddenly key position certain machine range remain.,Approved,Medium,No,9,8/24/2022 6:04,11/17/2022 6:22
f294bcce-e2cf-4047-aa9e-482c4a5b5079,Floyd-Rodgers,Prospect,352.394.4566x894,344-039-8400x8496,https://www.mcdaniel.com/,Manufacturing,3612,1145,182250,23,Partnership,MSFT,Hot,45fc8ef9-4b83-4c5a-a493-16c4f0309409,3/7/2023 23:28,9462,377 Robin Ramp,Stephaniemouth,VT,66642,Papua New Guinea,46618 Shawn Alley,Side explain model site someone early task.,Rejected,High,Yes,4,10/6/2022 3:53,7/19/2022 12:42
0a672b8f-bdde-43cf-93f8-74c801818f38,"Brown, Padilla and Smith",Prospect,081-767-4739,5466104197,http://www.valentine-reynolds.com/,Finance,4332,4670,967309,30,Public,FB,Cold,28aa26e7-da1d-4d2e-9769-1a62a3989e3f,5/14/2022 11:29,3608,0493 Sherry Square Apt. 477,Williamhaven,KY,18393,Cambodia,20560 Scott Expressway,Partner again sure join agree as executive.,Approved,Medium,No,1,11/14/2022 19:57,5/9/2022 11:11
668f79f9-23d9-41c2-9110-6c5a985a68da,Snow-Yates,Prospect,7192442988,8448131819,https://www.hart.info/,Technology,2930,5170,104785,73,Private,AAPL,Cold,3053335d-1f39-4d96-80e5-c04806044aa3,2/17/2023 12:34,7358,58696 David Oval,East Rachelmouth,NC,84459,Australia,270 Leslie Extensions,True along tend. Newspaper customer health western.,Pending,Low,No,9,7/31/2022 1:50,12/27/2022 6:42
ec9a466f-454b-4696-be3c-8546699a813b,Lewis-Ford,Customer - Channel,687.538.4627,024.280.3185,https://smith.com/,Healthcare,8518,6690,405216,38,Partnership,FB,Cold,afd22de2-2832-449e-bcab-0176950940f6,11/12/2022 7:33,9808,62441 Caldwell Forks,Connerton,VI,51820,Somalia,272 Kayla Rue,Throw hour foot blue ground between new.,Approved,Low,Yes,1,6/8/2022 10:58,3/17/2022 21:53
3a5393ad-6643-4610-9b72-78b9c4f388f9,Clark-Russell,Prospect,001-390-423-9423x580,001-801-860-9077x26239,https://www.wilson-fitzgerald.com/,Technology,4674,1995,630836,79,Subsidiary,AMZN,Hot,f86138ec-8561-4a78-aa6e-24b83b8355fb,12/16/2022 0:13,2589,903 Michael Overpass,New Sheri,TN,62466,Gambia,034 Tina Forest,You age space seek size. Argue recognize sport interview.,Pending,Medium,No,6,3/30/2022 8:13,2/15/2023 0:24
703df682-e406-4658-a026-c020aa36451f,Wells-Lewis,Customer - Channel,001-648-970-3890x0169,+1-043-811-7397x73237,https://johnson.com/,Technology,3333,5597,746124,56,Partnership,AMZN,Cold,08daa517-4816-45f3-83f4-9d2b180425e5,10/13/2022 15:07,8305,121 Murray Shores Suite 216,Port Jasonport,IL,9975,Saint Martin,913 Cory Wells,Another direction attention camera. Production among long bring station for truth.,Approved,High,No,7,11/4/2022 1:27,1/21/2023 20:07
5a550c65-5f7f-478c-a227-36759d0815e2,Holt-Hill,Customer - Channel,485-671-6992x198,001-571-537-1046x890,https://www.miller-wright.com/,Technology,4829,8482,423074,51,Partnership,AMZN,Warm,517e1899-77e0-4648-aa83-cfc76939752f,4/17/2022 2:13,4114,62122 Maria Road Suite 874,South Nicolemouth,NJ,75805,Palestinian Territory,068 Mcbride Roads,Couple through less apply may piece. One son real.,Approved,Medium,Yes,3,4/6/2022 7:35,11/15/2022 0:34
55cf1c2b-d59c-42ff-81df-8eaad70963fd,"Elliott, Arellano and Gardner",Customer - Direct,+1-541-823-6701x78627,001-404-008-3907x51441,http://stevens-yang.com/,Manufacturing,2442,9577,863273,61,Partnership,GOOG,Hot,98ee4bd3-0954-4197-b618-5a0b1f2c693d,3/25/2022 22:51,6614,44046 Hill Groves Suite 468,South Vanessa,PR,29204,Palau,24915 Brown Forks Suite 896,Term state computer sea board down. Head sound final course investment heavy region.,Pending,High,No,2,2/15/2023 8:57,1/20/2023 15:52
88324085-e6b0-404f-a607-30546d3b247b,Marquez-Gonzalez,Customer - Channel,(296)714-6664x517,+1-591-629-8909x39473,https://sparks-kim.net/,Retail,5319,7710,675170,14,Partnership,GOOG,Hot,880eb3f5-4080-4ce2-b6e7-e063db70d98a,8/19/2022 21:40,7485,0319 Howe Fords,South Mark,KY,53079,Mauritania,1249 Thomas Burgs,Election various tonight might see address. First somebody community over candidate maybe whose.,Pending,Low,Yes,2,5/12/2022 14:06,3/27/2022 23:43
59f6e744-7d01-4d76-b745-4b48d9013f25,Adams-Davis,Customer - Channel,+1-713-744-2097x88374,+1-450-341-1876x22700,https://www.barnes.com/,Retail,2308,8955,327377,96,Partnership,MSFT,Hot,d6944594-9541-4c50-a644-c44d0bfc7fe9,9/2/2022 20:55,4277,6344 Moss Inlet,Williamsmouth,KS,27087,Trinidad and Tobago,53481 John Terrace Suite 246,Care change ability want group as. Police study improve reflect. Consider there when network sometimes follow north door.,Pending,Medium,Yes,9,1/8/2023 17:37,9/23/2022 18:26
0f13c5bc-8d81-4bfd-a269-385bb61b282f,"Ward, Jones and Garcia",Customer - Channel,5147264070,266.777.3166,https://berry.com/,Healthcare,9613,7449,490096,87,Partnership,GOOG,Cold,27415427-68ab-4e6b-808d-fb8feebcc94a,10/8/2022 7:28,2148,75529 West Stravenue Suite 501,Sheriland,PA,65967,Czech Republic,21096 David Overpass,Enjoy remain training grow positive. Seek oil current. Near can behavior look put wrong suggest these.,Pending,Low,Yes,8,3/17/2022 15:55,12/16/2022 21:34
8a568307-7535-495d-a0a0-09fda83c52b6,Best-Turner,Customer - Direct,995.148.6220,662-581-2496x8903,http://www.stone-booth.com/,Retail,3548,8109,379589,67,Subsidiary,AMZN,Hot,1b5e40bc-7488-433f-8587-48fdfccc481c,1/12/2023 7:49,8957,64952 Shannon Brooks Apt. 516,Wardport,NY,33836,Tajikistan,07908 Sandra Passage Suite 106,Respond behavior last fear. Loss onto painting since nice. Hand medical respond must administration.,Rejected,Low,No,2,2/26/2023 22:45,6/9/2022 3:54
98cceab0-7085-49bb-abe2-f16e9fd755db,"Snyder, Henry and Larson",Customer - Direct,099.633.1903x3155,+1-486-034-6053x5189,http://www.hood.net/,Manufacturing,7182,1628,537516,17,Subsidiary,MSFT,Cold,9ddc2738-38d4-44ee-92d4-3eb2b7f91a3e,6/4/2022 2:47,4657,070 Davis Divide,Sherriberg,WY,9588,Maldives,840 Stephanie Green Suite 827,Raise consider position stop car game scientist. Senior finally manage hope.,Pending,High,No,9,8/30/2022 14:13,11/17/2022 11:08
8415adcc-0a27-4f19-9a0d-cdb5a8c5925a,Johnson-Jones,Customer - Direct,(313)575-5468,088.909.4533,http://luna.com/,Healthcare,2949,2556,195578,60,Subsidiary,AMZN,Warm,53db41f7-6800-4b59-a659-0f8acb17c4ac,6/6/2022 8:09,2653,3102 Lauren Roads,New Danielleborough,MS,77862,Congo,4737 Brown Estate Apt. 092,Toward positive direction. Exist Mrs require off moment experience easy very.,Pending,Low,Yes,5,6/7/2022 12:06,3/31/2022 13:43
f8e6c698-0ba3-4135-b578-8bbe4252b3e2,"Franklin, Eaton and Stewart",Prospect,-8827,(325)643-8972x935,https://johnson-james.biz/,Technology,8988,4145,760331,72,Subsidiary,MSFT,Cold,cceea676-4326-4097-85c7-b180dc3bef25,7/10/2022 10:57,6024,1459 Alyssa Springs Suite 470,Lake Brenda,ID,72312,United States Virgin Islands,3283 Robert Drives,Kind us seat feel possible. Manage imagine country may what.,Approved,Low,Yes,4,2/21/2023 23:47,8/31/2022 18:10
8c1c067f-36d2-4333-9477-84eea77dcf14,Lowe-Robinson,Prospect,(205)246-5982,7995243096,http://www.irwin.com/,Manufacturing,1523,4578,932394,77,Partnership,FB,Hot,aee064ba-39f8-42f1-8eba-8861dea7a221,7/18/2022 17:03,1936,446 Rebecca Run Apt. 841,East Valerieport,VI,8075,Kyrgyz Republic,22106 Moyer Course Suite 264,Computer again work around institution. End yard star power study for. Center magazine which.,Pending,High,Yes,8,8/27/2022 2:51,5/2/2022 21:51
830ade22-cdfb-4ce6-99cc-06f0520e084b,Baker PLC,Customer - Channel,+1-524-682-7999x25437,+1-487-221-2135x340,https://sanders.net/,Healthcare,1792,2432,583193,10,Private,GOOG,Hot,496379b1-abb3-4439-8823-afec85650ae7,3/14/2023 4:11,9837,3322 Mark Row Suite 207,Sharonfort,MT,61879,Isle of Man,76840 Richard Crescent Apt. 836,Represent lot meet it security within behind knowledge. Gun Republican something whatever crime lose successful.,Approved,High,No,10,9/20/2022 7:57,5/23/2022 0:49
9c0f8385-4ea8-4c8a-8aed-a1f81a74cd00,Medina-Sosa,Customer - Direct,246.315.8785x4681,(003)463-4114,https://wall.info/,Finance,8075,4524,880111,35,Public,GOOG,Cold,06fe4003-91ce-4f50-a1bd-0bba4a1b5849,12/7/2022 7:22,1883,727 Henry Dale Apt. 064,East Sharon,IA,21639,Lithuania,0299 Johnson Knoll,Candidate central until affect personal character. Others note capital continue relate tree.,Approved,Low,Yes,6,9/27/2022 22:38,1/23/2023 14:09
a5633a69-a73d-4537-b392-fbe89261538b,Martinez Group,Customer - Channel,+1-689-557-9563x26795,281-494-0577x636,https://jarvis-spencer.biz/,Healthcare,9376,3528,872387,25,Private,GOOG,Cold,0efdf79f-48ec-4314-af0c-32c999fb73c1,1/26/2023 17:55,1656,01209 Tony Ramp,Cherylmouth,UT,27363,Kenya,052 Melissa Ranch Suite 421,View know fund despite over computer employee.,Pending,Low,No,2,2/20/2023 6:42,3/15/2023 11:20
9dbeedb6-8709-477e-a2e9-ae924c17b2fe,Martinez-Cuevas,Customer - Channel,8936700456,037.642.7579,https://weiss.com/,Retail,2925,3567,837921,42,Public,MSFT,Warm,ef2da34a-2c1f-42ed-806d-cf3dd14986cc,7/7/2022 8:50,5943,62602 Monroe Lock Apt. 561,Derekmouth,VT,49782,Reunion,42494 James Road Suite 085,Government top position memory computer night help. Spring collection process create pretty open body life. Coach answer key yeah begin quickly.,Approved,Medium,No,3,12/15/2022 18:49,11/6/2022 16:37
67c9572f-1994-41fb-95bd-ad2d7fad48f0,"Erickson, Fowler and Brown",Prospect,928-469-3351x6156,(340)721-1836x390,https://adkins.com/,Technology,8691,7449,102628,71,Public,MSFT,Cold,c92978a6-849e-4700-8b0b-e849116c41a7,12/30/2022 20:29,1997,66235 Foster Orchard,Jasonmouth,PR,87538,Brunei Darussalam,5709 Rachel Mews,Happen front after score. Opportunity lot treatment theory understand life.,Rejected,High,Yes,3,3/30/2022 3:47,6/17/2022 2:38
d756a6aa-e485-45b8-9859-f19ec03ce382,Salazar-Bell,Customer - Direct,(410)391-2348,478.145.5286,https://lopez.com/,Technology,5174,4018,117243,39,Public,MSFT,Warm,48a187e5-25c9-49d1-a652-d68dc4270ee7,3/23/2022 9:01,3405,3396 Anna Row Suite 482,Nicoleland,NV,9669,Canada,54202 Zachary Crescent Apt. 786,Itself anything really leg. Range tend matter without player present result. Pick fire improve north leave have. Second write through successful take I others.,Pending,High,No,2,5/17/2022 9:48,1/18/2023 13:44
